"i","j","x"
3838,131,1
3878,131,1
4021,131,1
4036,131,1
4080,131,1
4095,131,1
4125,131,1
4137,131,1
4190,131,1
4253,131,1
4265,131,1
4306,131,1
4475,131,1
4677,131,1
4858,131,1
4884,131,1
4967,131,1
5044,131,1
5093,131,1
5118,131,1
5170,131,1
5190,131,1
5282,131,1
5394,131,1
5439,131,1
5549,131,1
5589,131,1
5624,131,1
5665,131,1
5731,131,1
5762,131,1
5776,131,1
5836,131,1
5943,131,1
6000,131,1
6201,131,1
6315,131,1
6333,131,1
6350,131,1
6400,131,1
6478,131,1
6483,131,1
6622,131,1
6647,131,1
6728,131,1
6746,131,1
6862,131,1
6902,131,1
6935,131,1
6955,131,1
7114,131,1
7194,131,1
7208,131,1
7311,131,1
7446,131,1
7472,131,1
7479,131,1
7523,131,1
7590,131,1
7857,131,1
7877,131,1
7881,131,1
7899,131,1
7961,131,1
7963,131,1
7974,131,1
878,132,1
1041,132,1
2116,132,1
2603,132,1
2770,132,1
3312,132,1
3494,132,1
4512,132,1
4953,132,1
5751,132,1
6854,132,1
6865,132,1
11,133,1
24,133,1
41,133,1
65,133,1
73,133,1
79,133,1
117,133,1
131,133,1
164,133,1
198,133,1
201,133,1
259,133,1
281,133,1
286,133,1
313,133,1
333,133,1
341,133,1
365,133,1
377,133,1
380,133,1
402,133,1
424,133,1
435,133,1
450,133,1
546,133,1
565,133,1
571,133,1
573,133,1
578,133,1
603,133,1
605,133,1
612,133,1
626,133,1
651,133,1
681,133,1
704,133,1
711,133,1
735,133,1
748,133,1
777,133,1
788,133,1
803,133,1
814,133,1
826,133,1
843,133,1
850,133,1
870,133,1
878,133,1
884,133,1
890,133,1
891,133,1
908,133,1
924,133,1
941,133,1
978,133,1
985,133,1
1002,133,1
1015,133,1
1027,133,1
1029,133,1
1041,133,1
1062,133,1
1063,133,1
1076,133,1
1111,133,1
1113,133,1
1137,133,1
1152,133,1
1163,133,1
1179,133,1
1197,133,1
1206,133,1
1207,133,1
1209,133,1
1210,133,1
1259,133,1
1340,133,1
1398,133,1
1406,133,1
1434,133,1
1483,133,1
1488,133,1
1525,133,1
1531,133,1
1551,133,1
1636,133,1
1639,133,1
1641,133,1
1647,133,1
1650,133,1
1656,133,1
1661,133,1
1691,133,1
1697,133,1
1713,133,1
1738,133,1
1757,133,1
1769,133,1
1777,133,1
1827,133,1
1837,133,1
1852,133,1
1853,133,1
1860,133,1
1863,133,1
1884,133,1
1887,133,1
1892,133,1
1914,133,1
1994,133,1
2003,133,1
2004,133,1
2029,133,1
2037,133,1
2040,133,1
2064,133,1
2074,133,1
2078,133,1
2101,133,1
2112,133,1
2116,133,1
2124,133,1
2164,133,1
2177,133,1
2185,133,1
2191,133,1
2203,133,1
2233,133,1
2237,133,1
2265,133,1
2277,133,1
2293,133,1
2295,133,1
2311,133,1
2315,133,1
2321,133,1
2334,133,1
2335,133,1
2350,133,1
2351,133,1
2382,133,1
2386,133,1
2394,133,1
2425,133,1
2486,133,1
2497,133,1
2500,133,1
2534,133,1
2564,133,1
2586,133,1
2597,133,1
2600,133,1
2603,133,1
2610,133,1
2611,133,1
2612,133,1
2630,133,1
2631,133,1
2637,133,1
2644,133,1
2661,133,1
2680,133,1
2696,133,1
2700,133,1
2707,133,1
2742,133,1
2767,133,1
2768,133,1
2770,133,1
2777,133,1
2782,133,1
2784,133,1
2809,133,1
2810,133,1
2854,133,1
2864,133,1
2865,133,1
2875,133,1
2898,133,1
2910,133,1
2924,133,1
2941,133,1
2949,133,1
2951,133,1
2974,133,1
2983,133,1
3007,133,1
3047,133,1
3055,133,1
3091,133,1
3105,133,1
3114,133,1
3118,133,1
3128,133,1
3130,133,1
3171,133,1
3173,133,1
3183,133,1
3189,133,1
3191,133,1
3200,133,1
3221,133,1
3240,133,1
3245,133,1
3248,133,1
3256,133,1
3265,133,1
3270,133,1
3277,133,1
3281,133,1
3298,133,1
3299,133,1
3312,133,1
3347,133,1
3380,133,1
3416,133,1
3417,133,1
3465,133,1
3478,133,1
3494,133,1
3506,133,1
3535,133,1
3539,133,1
3606,133,1
3607,133,1
3642,133,1
3687,133,1
3736,133,1
3739,133,1
3753,133,1
3759,133,1
3793,133,1
3813,133,1
3845,133,1
3888,133,1
3956,133,1
3974,133,1
3977,133,1
3981,133,1
3982,133,1
4011,133,1
4028,133,1
4038,133,1
4061,133,1
4082,133,1
4118,133,1
4123,133,1
4173,133,1
4180,133,1
4186,133,1
4203,133,1
4208,133,1
4236,133,1
4275,133,1
4281,133,1
4307,133,1
4315,133,1
4318,133,1
4339,133,1
4384,133,1
4390,133,1
4405,133,1
4432,133,1
4437,133,1
4449,133,1
4460,133,1
4478,133,1
4482,133,1
4496,133,1
4506,133,1
4512,133,1
4534,133,1
4535,133,1
4551,133,1
4615,133,1
4624,133,1
4625,133,1
4665,133,1
4687,133,1
4695,133,1
4730,133,1
4750,133,1
4761,133,1
4777,133,1
4828,133,1
4832,133,1
4864,133,1
4865,133,1
4867,133,1
4907,133,1
4909,133,1
4913,133,1
4936,133,1
4942,133,1
4953,133,1
4977,133,1
4983,133,1
5047,133,1
5050,133,1
5054,133,1
5080,133,1
5096,133,1
5114,133,1
5130,133,1
5191,133,1
5214,133,1
5248,133,1
5252,133,1
5266,133,1
5271,133,1
5272,133,1
5277,133,1
5301,133,1
5321,133,1
5339,133,1
5347,133,1
5360,133,1
5373,133,1
5384,133,1
5408,133,1
5456,133,1
5457,133,1
5460,133,1
5471,133,1
5493,133,1
5504,133,1
5536,133,1
5550,133,1
5568,133,1
5570,133,1
5581,133,1
5608,133,1
5612,133,1
5613,133,1
5627,133,1
5637,133,1
5654,133,1
5656,133,1
5673,133,1
5681,133,1
5688,133,1
5714,133,1
5719,133,1
5729,133,1
5740,133,1
5746,133,1
5751,133,1
5770,133,1
5774,133,1
5813,133,1
5833,133,1
5844,133,1
5861,133,1
5871,133,1
5877,133,1
5901,133,1
5902,133,1
5915,133,1
5944,133,1
5945,133,1
5968,133,1
5979,133,1
5989,133,1
6019,133,1
6026,133,1
6086,133,1
6109,133,1
6128,133,1
6134,133,1
6157,133,1
6162,133,1
6210,133,1
6223,133,1
6268,133,1
6292,133,1
6298,133,1
6308,133,1
6310,133,1
6320,133,1
6339,133,1
6352,133,1
6353,133,1
6363,133,1
6397,133,1
6408,133,1
6416,133,1
6426,133,1
6476,133,1
6498,133,1
6513,133,1
6517,133,1
6530,133,1
6535,133,1
6576,133,1
6614,133,1
6625,133,1
6627,133,1
6628,133,1
6629,133,1
6642,133,1
6650,133,1
6652,133,1
6667,133,1
6678,133,1
6683,133,1
6762,133,1
6765,133,1
6769,133,1
6800,133,1
6812,133,1
6854,133,1
6861,133,1
6865,133,1
6888,133,1
6911,133,1
6913,133,1
6915,133,1
6936,133,1
6975,133,1
6981,133,1
6985,133,1
6987,133,1
6994,133,1
6995,133,1
7001,133,1
7040,133,1
7055,133,1
7060,133,1
7065,133,1
7080,133,1
7113,133,1
7122,133,1
7143,133,1
7193,133,1
7197,133,1
7205,133,1
7216,133,1
7219,133,1
7230,133,1
7233,133,1
7245,133,1
7293,133,1
7321,133,1
7359,133,1
7369,133,1
7387,133,1
7389,133,1
7418,133,1
7419,133,1
7460,133,1
7507,133,1
7508,133,1
7512,133,1
7531,133,1
7546,133,1
7556,133,1
7566,133,1
7586,133,1
7614,133,1
7650,133,1
7675,133,1
7677,133,1
7689,133,1
7691,133,1
7714,133,1
7718,133,1
7728,133,1
7737,133,1
7744,133,1
7746,133,1
7747,133,1
7790,133,1
7808,133,1
7810,133,1
7853,133,1
7861,133,1
7925,133,1
7975,133,1
450,134,1
843,134,1
1206,134,1
1713,134,1
2078,134,1
2425,134,1
4460,134,1
4665,134,1
4730,134,1
5252,134,1
5613,134,1
5627,134,1
5770,134,1
5989,134,1
6026,134,1
6223,134,1
6339,134,1
7065,134,1
7419,134,1
7790,134,1
22,135,1
257,135,1
688,135,1
1186,135,1
1220,135,1
1231,135,1
1347,135,1
1384,135,1
1699,135,1
1861,135,1
2151,135,1
2193,135,1
3411,135,1
3684,135,1
3946,135,1
5708,135,1
6123,135,1
6183,135,1
6784,135,1
7118,135,1
7381,135,1
7521,135,1
7708,135,1
7,136,1
228,136,1
566,136,1
638,136,1
1684,136,1
1783,136,1
2395,136,1
2592,136,1
2618,136,1
2651,136,1
2994,136,1
3001,136,1
3006,136,1
3088,136,1
3136,136,1
3644,136,1
3650,136,1
3691,136,1
4039,136,1
4072,136,1
4229,136,1
4251,136,1
4528,136,1
5074,136,1
5299,136,1
5322,136,1
5560,136,1
5773,136,1
5830,136,1
5949,136,1
6082,136,1
6296,136,1
6361,136,1
6482,136,1
6559,136,1
6852,136,1
7043,136,1
7223,136,1
7522,136,1
7524,136,1
7837,136,1
451,137,1
453,137,1
741,137,1
1125,137,1
1199,137,1
2290,137,1
2421,137,1
2526,137,1
2719,137,1
3175,137,1
3895,137,1
4171,137,1
4610,137,1
4702,137,1
5882,137,1
6610,137,1
6709,137,1
6877,137,1
7036,137,1
7319,137,1
7383,137,1
7477,137,1
7491,137,1
7528,137,1
7622,137,1
7875,137,1
52,138,1
228,138,1
566,138,1
638,138,1
1184,138,1
1684,138,1
1783,138,1
2395,138,1
2448,138,1
2592,138,1
2618,138,1
2651,138,1
2889,138,1
2994,138,1
3001,138,1
3006,138,1
3088,138,1
3136,138,1
3644,138,1
3650,138,1
4039,138,1
4229,138,1
4251,138,1
4424,138,1
4528,138,1
4594,138,1
4974,138,1
5074,138,1
5180,138,1
5267,138,1
5299,138,1
5322,138,1
5445,138,1
5560,138,1
5773,138,1
5830,138,1
5892,138,1
5949,138,1
6082,138,1
6296,138,1
6361,138,1
6482,138,1
7038,138,1
7223,138,1
7439,138,1
7522,138,1
7524,138,1
7823,138,1
7837,138,1
109,139,1
117,139,1
205,139,1
262,139,1
279,139,1
361,139,1
377,139,1
443,139,1
501,139,1
531,139,1
573,139,1
578,139,1
616,139,1
619,139,1
745,139,1
961,139,1
1063,139,1
1084,139,1
1172,139,1
1312,139,1
1359,139,1
1379,139,1
1399,139,1
1465,139,1
1546,139,1
1596,139,1
1675,139,1
1771,139,1
1811,139,1
1837,139,1
1853,139,1
1870,139,1
1884,139,1
1886,139,1
1972,139,1
2350,139,1
2362,139,1
2387,139,1
2401,139,1
2419,139,1
2565,139,1
2620,139,1
2630,139,1
2631,139,1
2656,139,1
2688,139,1
2752,139,1
2910,139,1
2998,139,1
3134,139,1
3209,139,1
3256,139,1
3286,139,1
3298,139,1
3352,139,1
3392,139,1
3409,139,1
3478,139,1
3526,139,1
3682,139,1
3753,139,1
3824,139,1
3849,139,1
3857,139,1
3985,139,1
4011,139,1
4044,139,1
4098,139,1
4109,139,1
4118,139,1
4276,139,1
4279,139,1
4288,139,1
4601,139,1
4737,139,1
4764,139,1
4814,139,1
4863,139,1
4905,139,1
4918,139,1
4954,139,1
4980,139,1
5130,139,1
5144,139,1
5202,139,1
5248,139,1
5331,139,1
5379,139,1
5465,139,1
5484,139,1
5604,139,1
5612,139,1
5681,139,1
5808,139,1
5813,139,1
5843,139,1
5945,139,1
6048,139,1
6081,139,1
6128,139,1
6160,139,1
6336,139,1
6363,139,1
6485,139,1
6519,139,1
6603,139,1
6629,139,1
6635,139,1
6655,139,1
6881,139,1
6926,139,1
7064,139,1
7112,139,1
7113,139,1
7215,139,1
7253,139,1
7296,139,1
7353,139,1
7404,139,1
7467,139,1
7518,139,1
7651,139,1
7686,139,1
7707,139,1
7814,139,1
7842,139,1
7995,139,1
8011,139,1
41,140,1
259,140,1
626,140,1
850,140,1
1027,140,1
1029,140,1
1636,140,1
1697,140,1
1860,140,1
2974,140,1
3007,140,1
3189,140,1
3240,140,1
3270,140,1
3977,140,1
4315,140,1
4437,140,1
4907,140,1
5054,140,1
5570,140,1
5654,140,1
6109,140,1
6308,140,1
6513,140,1
6517,140,1
6576,140,1
6667,140,1
6861,140,1
6888,140,1
6911,140,1
6981,140,1
7197,140,1
7245,140,1
7387,140,1
7677,140,1
7853,140,1
7975,140,1
16,141,1
178,141,1
215,141,1
325,141,1
378,141,1
384,141,1
404,141,1
410,141,1
431,141,1
434,141,1
541,141,1
555,141,1
561,141,1
599,141,1
674,141,1
734,141,1
753,141,1
761,141,1
809,141,1
821,141,1
833,141,1
885,141,1
927,141,1
1028,141,1
1038,141,1
1048,141,1
1117,141,1
1195,141,1
1301,141,1
1376,141,1
1412,141,1
1562,141,1
1614,141,1
1669,141,1
1723,141,1
1739,141,1
1751,141,1
1794,141,1
1819,141,1
1823,141,1
1879,141,1
1894,141,1
1937,141,1
1970,141,1
1971,141,1
2012,141,1
2084,141,1
2135,141,1
2158,141,1
2227,141,1
2278,141,1
2412,141,1
2508,141,1
2578,141,1
2638,141,1
2728,141,1
2835,141,1
2907,141,1
2954,141,1
3184,141,1
3322,141,1
3346,141,1
3370,141,1
3468,141,1
3471,141,1
3503,141,1
3580,141,1
3675,141,1
3789,141,1
3815,141,1
3828,141,1
3850,141,1
3865,141,1
3908,141,1
3992,141,1
3993,141,1
4088,141,1
4126,141,1
4175,141,1
4176,141,1
4202,141,1
4226,141,1
4325,141,1
4370,141,1
4386,141,1
4399,141,1
4407,141,1
4462,141,1
4505,141,1
4509,141,1
4522,141,1
4575,141,1
4588,141,1
4751,141,1
4754,141,1
4868,141,1
5088,141,1
5264,141,1
5286,141,1
5313,141,1
5314,141,1
5382,141,1
5385,141,1
5454,141,1
5468,141,1
5475,141,1
5563,141,1
5632,141,1
5694,141,1
5700,141,1
5715,141,1
5747,141,1
5763,141,1
5865,141,1
5909,141,1
5931,141,1
5999,141,1
6035,141,1
6053,141,1
6063,141,1
6595,141,1
6643,141,1
6776,141,1
6816,141,1
6824,141,1
7042,141,1
7071,141,1
7077,141,1
7100,141,1
7145,141,1
7184,141,1
7270,141,1
7318,141,1
7436,141,1
7505,141,1
7559,141,1
7577,141,1
7694,141,1
7700,141,1
7706,141,1
7739,141,1
7824,141,1
7851,141,1
7960,141,1
7971,141,1
850,142,1
3007,142,1
3189,142,1
3270,142,1
3977,142,1
4315,142,1
4437,142,1
4907,142,1
5054,142,1
5654,142,1
6513,142,1
6517,142,1
6576,142,1
7197,142,1
7245,142,1
628,143,1
1297,143,1
3043,143,1
3144,143,1
3634,143,1
3930,143,1
4452,143,1
4599,143,1
5376,143,1
5534,143,1
5641,143,1
5647,143,1
7047,143,1
7050,143,1
36,144,1
223,144,1
230,144,1
328,144,1
388,144,1
430,144,1
476,144,1
544,144,1
569,144,1
607,144,1
633,144,1
646,144,1
672,144,1
726,144,1
727,144,1
780,144,1
785,144,1
898,144,1
934,144,1
1034,144,1
1196,144,1
1214,144,1
1226,144,1
1270,144,1
1328,144,1
1352,144,1
1392,144,1
1464,144,1
1497,144,1
1511,144,1
1528,144,1
1595,144,1
1602,144,1
1665,144,1
1687,144,1
1706,144,1
1721,144,1
1746,144,1
1774,144,1
1983,144,1
1989,144,1
2015,144,1
2089,144,1
2170,144,1
2196,144,1
2219,144,1
2234,144,1
2243,144,1
2330,144,1
2352,144,1
2357,144,1
2366,144,1
2544,144,1
2549,144,1
2567,144,1
2581,144,1
2625,144,1
2692,144,1
2732,144,1
2738,144,1
2813,144,1
2868,144,1
2993,144,1
3023,144,1
3112,144,1
3268,144,1
3331,144,1
3368,144,1
3372,144,1
3377,144,1
3426,144,1
3441,144,1
3614,144,1
3639,144,1
3693,144,1
3769,144,1
3839,144,1
3844,144,1
3847,144,1
3859,144,1
3886,144,1
3901,144,1
3933,144,1
4023,144,1
4070,144,1
4137,144,1
4185,144,1
4211,144,1
4249,144,1
4252,144,1
4346,144,1
4450,144,1
4458,144,1
4676,144,1
4690,144,1
4707,144,1
4833,144,1
4835,144,1
4964,144,1
5118,144,1
5124,144,1
5179,144,1
5204,144,1
5319,144,1
5381,144,1
5399,144,1
5499,144,1
5549,144,1
5584,144,1
5609,144,1
5624,144,1
5762,144,1
5800,144,1
5937,144,1
5992,144,1
6153,144,1
6213,144,1
6287,144,1
6343,144,1
6365,144,1
6392,144,1
6449,144,1
6536,144,1
6618,144,1
6682,144,1
6720,144,1
6905,144,1
7000,144,1
7127,144,1
7135,144,1
7166,144,1
7269,144,1
7270,144,1
7288,144,1
7300,144,1
7358,144,1
7532,144,1
7547,144,1
7668,144,1
7903,144,1
7989,144,1
128,145,1
949,145,1
952,145,1
1022,145,1
1031,145,1
1778,145,1
2407,145,1
2968,145,1
3246,145,1
3550,145,1
3656,145,1
3763,145,1
4265,145,1
4317,145,1
4670,145,1
4753,145,1
4988,145,1
5122,145,1
6273,145,1
6983,145,1
7010,145,1
7541,145,1
7857,145,1
101,146,1
152,146,1
183,146,1
245,146,1
276,146,1
314,146,1
342,146,1
356,146,1
588,146,1
662,146,1
676,146,1
718,146,1
731,146,1
736,146,1
793,146,1
832,146,1
853,146,1
880,146,1
896,146,1
901,146,1
945,146,1
968,146,1
991,146,1
1046,146,1
1077,146,1
1099,146,1
1141,146,1
1161,146,1
1173,146,1
1189,146,1
1311,146,1
1427,146,1
1433,146,1
1436,146,1
1502,146,1
1543,146,1
1575,146,1
1585,146,1
1590,146,1
1597,146,1
1731,146,1
1788,146,1
1845,146,1
1875,146,1
1912,146,1
1952,146,1
1953,146,1
1959,146,1
1973,146,1
1984,146,1
1998,146,1
2000,146,1
2028,146,1
2030,146,1
2062,146,1
2077,146,1
2200,146,1
2269,146,1
2304,146,1
2363,146,1
2409,146,1
2456,146,1
2472,146,1
2478,146,1
2481,146,1
2487,146,1
2520,146,1
2558,146,1
2570,146,1
2608,146,1
2743,146,1
2817,146,1
2837,146,1
2866,146,1
2995,146,1
3052,146,1
3064,146,1
3094,146,1
3129,146,1
3186,146,1
3195,146,1
3223,146,1
3231,146,1
3300,146,1
3388,146,1
3391,146,1
3443,146,1
3460,146,1
3546,146,1
3578,146,1
3603,146,1
3700,146,1
3873,146,1
4021,146,1
4076,146,1
4080,146,1
4145,146,1
4188,146,1
4189,146,1
4248,146,1
4351,146,1
4531,146,1
4565,146,1
4574,146,1
4579,146,1
4583,146,1
4655,146,1
4691,146,1
4772,146,1
4871,146,1
5085,146,1
5226,146,1
5398,146,1
5535,146,1
5548,146,1
5583,146,1
5586,146,1
5587,146,1
5634,146,1
5638,146,1
5663,146,1
5699,146,1
5724,146,1
5782,146,1
5817,146,1
5836,146,1
5846,146,1
5872,146,1
5886,146,1
6010,146,1
6021,146,1
6179,146,1
6217,146,1
6239,146,1
6284,146,1
6301,146,1
6337,146,1
6345,146,1
6437,146,1
6441,146,1
6698,146,1
6706,146,1
6747,146,1
6900,146,1
6938,146,1
6993,146,1
7115,146,1
7173,146,1
7231,146,1
7374,146,1
7402,146,1
7435,146,1
7474,146,1
7754,146,1
7796,146,1
7911,146,1
7928,146,1
7950,146,1
7978,146,1
8005,146,1
8010,146,1
22,147,1
2667,147,1
3281,147,1
4162,147,1
4693,147,1
5458,147,1
5742,147,1
6416,147,1
7531,147,1
7566,147,1
7708,147,1
7910,147,1
249,148,1
253,148,1
857,148,1
911,148,1
1279,148,1
1460,148,1
1628,148,1
2439,148,1
2872,148,1
3249,148,1
3254,148,1
3414,148,1
3894,148,1
3955,148,1
4454,148,1
4524,148,1
4721,148,1
5146,148,1
5169,148,1
5690,148,1
5752,148,1
5792,148,1
5847,148,1
6110,148,1
6372,148,1
6406,148,1
6537,148,1
6666,148,1
6866,148,1
6971,148,1
7120,148,1
7734,148,1
35,149,1
74,149,1
263,149,1
537,149,1
554,149,1
572,149,1
713,149,1
804,149,1
858,149,1
917,149,1
1321,149,1
1322,149,1
1416,149,1
1747,149,1
1986,149,1
1988,149,1
2013,149,1
2017,149,1
2024,149,1
2052,149,1
2144,149,1
2306,149,1
2312,149,1
2490,149,1
2542,149,1
2650,149,1
2655,149,1
2669,149,1
2726,149,1
2764,149,1
2818,149,1
2938,149,1
3116,149,1
3119,149,1
3291,149,1
3310,149,1
3879,149,1
4027,149,1
4052,149,1
4596,149,1
4886,149,1
4930,149,1
5077,149,1
5095,149,1
5125,149,1
5310,149,1
5318,149,1
5767,149,1
5812,149,1
5917,149,1
5956,149,1
5975,149,1
5994,149,1
6028,149,1
6114,149,1
6454,149,1
6584,149,1
6592,149,1
6803,149,1
6950,149,1
7069,149,1
7204,149,1
7254,149,1
7401,149,1
7504,149,1
7633,149,1
7740,149,1
8006,149,1
147,150,1
172,150,1
213,150,1
596,150,1
635,150,1
820,150,1
854,150,1
897,150,1
967,150,1
1040,150,1
1151,150,1
1170,150,1
1187,150,1
1248,150,1
1310,150,1
1574,150,1
1644,150,1
2009,150,1
2461,150,1
2476,150,1
2559,150,1
2646,150,1
2664,150,1
2861,150,1
2883,150,1
3140,150,1
3198,150,1
3252,150,1
3313,150,1
3338,150,1
3520,150,1
3741,150,1
3821,150,1
3848,150,1
3866,150,1
3892,150,1
4087,150,1
4298,150,1
4472,150,1
4527,150,1
4795,150,1
4922,150,1
4969,150,1
5102,150,1
5611,150,1
5620,150,1
5962,150,1
6174,150,1
6276,150,1
6433,150,1
6450,150,1
6531,150,1
6615,150,1
6689,150,1
6786,150,1
6821,150,1
6823,150,1
6839,150,1
7056,150,1
7177,150,1
7313,150,1
7453,150,1
7463,150,1
7530,150,1
7748,150,1
7871,150,1
7904,150,1
7935,150,1
7955,150,1
7991,150,1
366,151,1
1269,151,1
1854,151,1
2180,151,1
2599,151,1
2705,151,1
2830,151,1
2931,151,1
3077,151,1
3891,151,1
4131,151,1
4290,151,1
4320,151,1
4617,151,1
4653,151,1
4724,151,1
4775,151,1
5395,151,1
5456,151,1
5478,151,1
5578,151,1
6075,151,1
7048,151,1
7709,151,1
7803,151,1
7902,151,1
7916,151,1
7927,151,1
8023,151,1
157,152,1
315,152,1
364,152,1
493,152,1
559,152,1
746,152,1
1087,152,1
1289,152,1
1343,152,1
1388,152,1
1448,152,1
1704,152,1
2645,152,1
2766,152,1
3145,152,1
3205,152,1
3228,152,1
3442,152,1
3658,152,1
4619,152,1
4880,152,1
4970,152,1
4972,152,1
4997,152,1
5138,152,1
5193,152,1
5451,152,1
5659,152,1
5727,152,1
6070,152,1
6170,152,1
6278,152,1
6300,152,1
6347,152,1
6427,152,1
6665,152,1
6970,152,1
7170,152,1
7425,152,1
7443,152,1
7455,152,1
7601,152,1
7802,152,1
7831,152,1
45,153,1
138,153,1
371,153,1
490,153,1
695,153,1
855,153,1
915,153,1
1123,153,1
1200,153,1
1296,153,1
1633,153,1
1866,153,1
1883,153,1
1976,153,1
2038,153,1
3133,153,1
3328,153,1
3412,153,1
4113,153,1
4166,153,1
4327,153,1
4591,153,1
4715,153,1
4897,153,1
5185,153,1
5377,153,1
5631,153,1
5667,153,1
5754,153,1
5809,153,1
5918,153,1
5935,153,1
6214,153,1
7025,153,1
7052,153,1
7195,153,1
7333,153,1
7442,153,1
7625,153,1
7646,153,1
7704,153,1
7957,153,1
131,154,1
435,154,1
681,154,1
788,154,1
884,154,1
908,154,1
1488,154,1
2610,154,1
2782,154,1
3114,154,1
4384,154,1
4534,154,1
5191,154,1
6800,154,1
6987,154,1
7512,154,1
7650,154,1
7808,154,1
102,155,1
189,155,1
221,155,1
256,155,1
334,155,1
405,155,1
739,155,1
847,155,1
864,155,1
882,155,1
962,155,1
970,155,1
991,155,1
1024,155,1
1061,155,1
1089,155,1
1107,155,1
1349,155,1
1425,155,1
1472,155,1
1510,155,1
1512,155,1
1543,155,1
1568,155,1
1582,155,1
1692,155,1
1801,155,1
1939,155,1
1993,155,1
2019,155,1
2073,155,1
2085,155,1
2218,155,1
2223,155,1
2270,155,1
2479,155,1
2537,155,1
2560,155,1
2693,155,1
2712,155,1
2743,155,1
2817,155,1
2853,155,1
2863,155,1
2866,155,1
2867,155,1
2963,155,1
2995,155,1
3034,155,1
3066,155,1
3080,155,1
3086,155,1
3098,155,1
3212,155,1
3335,155,1
3360,155,1
3415,155,1
3423,155,1
3469,155,1
3575,155,1
3842,155,1
4005,155,1
4076,155,1
4128,155,1
4248,155,1
4329,155,1
4373,155,1
4403,155,1
4618,155,1
4667,155,1
4957,155,1
4959,155,1
5226,155,1
5535,155,1
5557,155,1
5846,155,1
6030,155,1
6061,155,1
6179,155,1
6305,155,1
6341,155,1
6445,155,1
6573,155,1
6685,155,1
6967,155,1
7088,155,1
7093,155,1
7097,155,1
7305,155,1
7329,155,1
7456,155,1
7555,155,1
7623,155,1
7634,155,1
7645,155,1
7922,155,1
7977,155,1
186,156,1
221,156,1
475,156,1
617,156,1
677,156,1
737,156,1
745,156,1
842,156,1
882,156,1
962,156,1
970,156,1
994,156,1
1024,156,1
1061,156,1
1070,156,1
1107,156,1
1125,156,1
1172,156,1
1312,156,1
1510,156,1
1512,156,1
1559,156,1
1568,156,1
1582,156,1
1701,156,1
1836,156,1
1964,156,1
2056,156,1
2061,156,1
2082,156,1
2128,156,1
2132,156,1
2223,156,1
2290,156,1
2375,156,1
2480,156,1
2620,156,1
2693,156,1
2712,156,1
2719,156,1
2963,156,1
3034,156,1
3086,156,1
3131,156,1
3335,156,1
3366,156,1
3415,156,1
3427,156,1
3469,156,1
3512,156,1
3526,156,1
3596,156,1
3826,156,1
4171,156,1
4433,156,1
4563,156,1
4581,156,1
4923,156,1
4934,156,1
4986,156,1
5187,156,1
5292,156,1
5557,156,1
5585,156,1
5711,156,1
5808,156,1
5843,156,1
5881,156,1
5895,156,1
6048,156,1
6061,156,1
6165,156,1
6305,156,1
6619,156,1
6709,156,1
6737,156,1
6742,156,1
6926,156,1
7092,156,1
7097,156,1
7147,156,1
7255,156,1
7316,156,1
7332,156,1
7388,156,1
7404,156,1
7417,156,1
7456,156,1
7491,156,1
7623,156,1
7630,156,1
7645,156,1
7653,156,1
7755,156,1
7784,156,1
7834,156,1
7875,156,1
7892,156,1
7932,156,1
94,157,1
179,157,1
197,157,1
239,157,1
343,157,1
481,157,1
546,157,1
752,157,1
891,157,1
1415,157,1
1541,157,1
1561,157,1
2232,157,1
3276,157,1
3628,157,1
3721,157,1
3750,157,1
4698,157,1
4744,157,1
4780,157,1
4864,157,1
4929,157,1
4939,157,1
5076,157,1
5543,157,1
5545,157,1
5906,157,1
6105,157,1
6187,157,1
6313,157,1
6697,157,1
6796,157,1
6962,157,1
7185,157,1
7235,157,1
7240,157,1
7275,157,1
7369,157,1
7445,157,1
7614,157,1
7679,157,1
8012,157,1
1007,158,1
1018,158,1
1358,158,1
1735,158,1
2683,158,1
2964,158,1
3102,158,1
5104,158,1
5597,158,1
5669,158,1
5929,158,1
5933,158,1
6059,158,1
6142,158,1
7067,158,1
7163,158,1
7239,158,1
7574,158,1
7678,158,1
88,159,1
283,159,1
331,159,1
457,159,1
598,159,1
721,159,1
763,159,1
1039,159,1
1169,159,1
1265,159,1
1411,159,1
1662,159,1
1663,159,1
1726,159,1
1737,159,1
1748,159,1
2087,159,1
2125,159,1
2275,159,1
2518,159,1
2550,159,1
2679,159,1
2718,159,1
2785,159,1
2788,159,1
3104,159,1
3272,159,1
3287,159,1
3340,159,1
3348,159,1
3364,159,1
3477,159,1
3522,159,1
3556,159,1
3611,159,1
3637,159,1
3646,159,1
3670,159,1
3745,159,1
3779,159,1
3805,159,1
3851,159,1
4167,159,1
4280,159,1
4312,159,1
4341,159,1
4379,159,1
4456,159,1
4642,159,1
4650,159,1
4651,159,1
4679,159,1
4798,159,1
5017,159,1
5028,159,1
5087,159,1
5307,159,1
5386,159,1
5434,159,1
5697,159,1
6008,159,1
6014,159,1
6032,159,1
6122,159,1
6218,159,1
6225,159,1
6286,159,1
6398,159,1
6404,159,1
6591,159,1
6713,159,1
6717,159,1
6724,159,1
6729,159,1
6806,159,1
6946,159,1
6976,159,1
7086,159,1
7104,159,1
7161,159,1
7468,159,1
7488,159,1
7643,159,1
