item,description,week,price,units
16,BUD LT PLATINUM 6PK BTL             ,48,7.69,2
79,CASCADE LAKES HOPSMACK 6PK          ,48,8.89,3
80,CASCADE LAKES PDLBOARD PORTER 6PK   ,48,8.89,2
30,CHELAN HARD CIDER                   ,48,7.49,1
76,CLAUSTHALER NA 6PK                  ,48,6.69,1
326,CONEY ISL HARD ROOT BEER 6PK        ,48,11.99,2
118,COORS 16OZ 6PK CN                   ,48,7.49,2
121,COORS BANQUET STUBBY 6PK            ,48,7.49,1
127,COORS LITE 16 OZ                    ,48,1.39,3
126,COORS LT 12PK BTL                   ,48,11.99,3
111,COORS LT 12PK CAN                   ,48,11.99,9
129,COORS LT 16OZ PK CN                 ,48,7.49,3
123,COORS LT 18PK CAN                   ,48,15.39,10
125,COORS LT 24OZ                       ,48,2.19,8
122,COORS LT 6PK BTL                    ,48,7.49,2
128,COORS LT 9PK ALUM BTL               ,48,12.49,5
130,COORS PEAK GLUTEN FREE 6PK          ,48,7.99,1
192,CORONA 12PK BTL                     ,48,14.99,6
191,CORONA 6PK BTL                      ,48,8.89,3
195,CORONA LT 12PK BTL                  ,48,14.99,3
193,CORONA LT 6PK BTL                   ,48,8.89,3
236,CRABBIES GINGER BEER                ,48,3.79,2
237,CRABBIES SPICED ORANGE              ,48,3.79,1
288,D'S WICKED BAKED APPLE CIDER        ,48,8.89,3
289,D'S WICKED GREEN APPLE CIDER        ,48,7.49,4
160,DESCHUTES FRESH SQUEEZED IPA 6PK    ,48,10.99,2
161,DESCHUTES INVERSION IPA 6PK         ,48,8.99,5
166,DESCHUTES MIRRORPND PALE 6PK        ,48,8.99,6
165,DESCHUTES RIVER ALE                 ,48,8.99,3
169,DESCHUTES SEASONAL 6PK              ,48,8.99,6
93,DOGFISH FESTINA PECHE 4 PK          ,48,10.29,1
92,DOGFISH HEAD 90MIN IPA 4PK          ,48,11.19,6
134,DOS EQUIS AMBER 6PK                 ,48,8.39,1
135,DOS EQUIS LAGER 6PK                 ,48,8.39,1
253,ECLIPTIC ORBITER IPA 22             ,48,4.69,1
213,ELYSIAN DARK O THE MOON 22          ,48,8.39,1
205,ELYSIAN IMPORTAL IPA 6PK            ,48,8.14555555555556,9
214,ELYSIAN MANIC IPA SERIES 22         ,48,5.59,1
208,ELYSIAN MENS RM BLACK 22 OZ         ,48,8.39,4
206,ELYSIAN MENS ROOM RED ALE 22 OZ NR  ,48,4.39,2
207,ELYSIAN MENSROOM RED 6PK            ,48,8.22333333333333,6
210,ELYSIAN SEASONAL 6PK                ,48,8.37181818181818,11
212,ELYSIAN SPACE DUST 6PK              ,48,12.19,6
211,ELYSIAN SPACE DUST IPA              ,48,5.59,8
77,FIRESTONE WALKER UNION JACK         ,48,4.99,1
78,FISH TALE BEYOND PALE               ,48,3.79,3
108,FOSTERS LAGER 25.4 CAN              ,48,2.39,12
257,FREEMONT UNIVERSAL PALE             ,48,4.09,3
258,FREMONT INTERURBAN IPA 22           ,48,4.09,1
260,FREMONT IPA 6PK CAN                 ,48,9.49,2
45,FULL SAIL IPA 6PK                   ,48,8.49,3
43,FULL SAIL SEASONAL 6PK              ,48,8.49,4
49,FULL SAIL SESSION LAGER 12PK        ,48,12.99,3
294,GIGANTIC IPA 22                     ,48,5.19,2
94,GRATEFUL DEAD AMERICAN BEAUTY IPA   ,48,13.99,1
181,GREAT DIVIDE TITAN IPA 6PK BTL      ,48,10.29,1
233,GUINNESS DRAUGHT 4PK CAN            ,48,8.39,1
186,HALES MONGOOSE IPAN 6PK CAN         ,48,7.49,2
188,HALES VARIETY 6 PK CAN              ,48,8.39,1
153,HEINEKEN 12PK BTL                   ,48,16.3233333333333,3
152,HEINEKEN 6PK BTL                    ,48,8.89,3
180,HOEGAARDEN WHITE 6PK                ,48,9.19,1
280,HOP VALLEY CITRUS MISTRESS 6PK      ,48,9.49,1
239,HUB SEASONAL 22                     ,48,5.19,2
274,IRON HORSE IRISH DEATH              ,48,4.69,3
184,KONA BIG WAVE GLDN ALE 6PK          ,48,8.99,2
182,KONA CASTAWAY IPA 6PK               ,48,8.99,1
138,LAGUNITAS IPA 12PK                  ,48,17.49,2
136,LAGUNITAS IPA 6PK                   ,48,8.99,4
137,LAGUNITAS LTL SUMPN 6PK             ,48,9.99,2
29,LAKE CHELAN CHERRY HARD CIDER       ,48,9.39,2
333,LAURELWOOD SEASONAL 6PK             ,48,9.39,1
332,LAURELWOOD WORKHORSE IPA 6PK        ,48,9.39,2
60,LEINENKUGEL SEASONAL 6PK            ,48,8.99,1
59,LITE 12PK 16FZ                      ,48,11.99,6
53,LITE 16OZ 6PK                       ,48,7.49,1
56,LITE 16oz ALUM 9PK                  ,48,12.49,3
292,MAUI COCONUT PORTER 4 PK CAN        ,48,10.29,1
9,MICHELOB ULTRA 6/12 OZ NR           ,48,7.69,3
85,MIKES HARD LEMONADE 6PK             ,48,8.99,1
81,MIKES HARDER BLK CHRY 16            ,48,1.79,4
82,MIKES HARDER CRANBRY 16             ,48,1.79,3
88,MIKES HARDER LEMONADE 16            ,48,1.79,10
86,MIKES HARDER STRBRY 16              ,48,1.79,8
89,MIKES HRDR LTD ED 16 CAN            ,48,1.79,8
83,MIKES MANGO PUNCH 6-11.2OZ BTL      ,48,8.99,1
52,MILLER LITE 24OZ CAN                ,48,2.19,1
197,MODELO ESPECIAL 18PK CAN            ,48,20.99,1
199,MODELO ESPECIAL 24 CAN              ,48,2.39,1
201,NEGROMODELO 6PK                     ,48,8.89,1
155,NEW BELGIUM FAT TIRE AMBER 12-12 BTL,48,16.99,2
154,NEW BELGIUM FAT TIRE AMBER 6PK      ,48,8.99,1
159,NEW BELGIUM RAMPANT 6PK             ,48,8.99,2
157,NEW BELGIUM RANGER IPA 6PK          ,48,8.99,2
158,NEW BELGIUM SEASONAL 6PK            ,48,8.99,3
156,NEW BELGIUM TRIPPEL 6/12 OZ         ,48,8.99,1
327,NINKASI DOMINATION 22OZ             ,48,3.99,2
328,NINKASI SEASONAL                    ,48,3.99,4
330,NINKASI SEASONAL 6PK                ,48,9.99,3
329,NINKASI TTL DOM IPA 6PK             ,48,9.39,3
100,NO-LI BORN AND RAISED IPA 22        ,48,4.69,2
337,NOT YOUR FATHERS ROOT BEER 6PK      ,48,11.99,6
6,ODOULS 6PK BTL                      ,48,6.49,1
284,ORLISON IPL 6PK CAN                 ,48,8.89,1
42,PABST 12PK                          ,48,9.99,7
40,PABST 16 OZ 6PK                     ,48,5.99,3
41,PABST 18PK                          ,48,13.99,1
97,PELICAN KIWANDACREAM ALE 6PK        ,48,9.39,2
98,PELICAN TSUNAMI STOUT               ,48,4.69,2
301,pFRIEM PILSNER                      ,48,3.79,1
302,PFRIEM SEASONAL 16.9                ,48,3.79,5
144,PIKE 5X STOUT 22                    ,48,4.69,1
148,PIKE IPA 6PK                        ,48,8.17,5
150,PIKE KILTLIFTER 6PK                 ,48,7.99,1
145,PIKES MONKS UNCLE TRIPEL 22         ,48,4.69,8
341,PORTLAND BREWING SEASONAL           ,48,3.79,6
175,PYRAMID OUTBURST IMP IPA 6PK        ,48,8.49,2
174,PYRAMID SEASONAL 22 OZ              ,48,3.79,5
172,PYRAMID SEASONAL 6PK                ,48,8.19,5
173,PYRAMIND APRICOT 6PK                ,48,7.99,1
171,PYRAMIND HEFEWEIZEN 6PK             ,48,8.24,4
139,RAINIER 16OZ 6PK CANS               ,48,5.99,6
140,RAINIER 18PK CANS                   ,48,13.99,2
245,RAMBLING ROUTE CIDER 4PK            ,48,8.69,6
38,RED HOOK SPORTS SERIES 6 PK         ,48,8.49,1
34,REDHOOK AUDIBLE ALE 6PK             ,48,7.99,1
37,REDHOOK ESB 6PK                     ,48,7.99,2
35,REDHOOK LONGHAMMER IPA 6PK          ,48,7.99,1
33,REDHOOK VTY 12PK                    ,48,15.99,3
265,REUBENS CRIKEY IPA 22               ,48,4.69,4
264,REUBENS ROBUST PORTER 22            ,48,4.69,1
340,ROGUE DEAD GUY ALE 6PK              ,48,11.19,1
110,ROLLING ROCK 6PK 16 CAN             ,48,5.79,1
315,SAM ADAMS BOSTON LGR 6PK            ,48,8.99,1
316,SAM ADAMS SEASONAL 6PK              ,48,8.99,6
262,SCUTTLEBUTT IPA 6PK                 ,48,7.99,1
263,SCUTTLEBUTT SEASONAL 6PK BTL        ,48,7.99,2
47,SESSION IPA 12PK                    ,48,12.99,1
224,SIERRA  NEVADA SEASONAL 6PK         ,48,8.79,10
226,SIERRA NEV PALE ALE 12PK            ,48,16.99,5
227,SIERRA NEV PALE ALE 6PK             ,48,8.32333333333333,6
225,SIERRA NEV TORPEDO 6PK              ,48,8.49,2
228,SIERRA NEVADA HOP HUNTER IPA 6PK    ,48,7.99,1
229,SIERRA NEVADA NOONER PILSNER        ,48,7.99,1
223,SIERRA NEVADA VTY 12PK              ,48,16.99,1
202,SILVER CITY SEASONAL                ,48,8.39,2
218,SNOQUALMIE COPPERHEAD PALE          ,48,4.69,15
221,SNOQUALMIE FALLS SEASONAL           ,48,4.69,15
222,SNOQUALMIE LIMITED RELEASE 22       ,48,6.09,4
220,SNOQUALMIE STEAM PORTER             ,48,4.69,5
219,SNOQUALMIE WILDCAT IPA 22OZ BTL     ,48,4.69,6
179,STELLA ARTOIS 12PK BTL              ,48,14.99,1
178,STELLA ARTOIS 6PK BTL               ,48,9.19,6
91,STONE ARROGANT BASTARD 22           ,48,4.69,5
90,STONE RUINATION IPA 22              ,48,5.59,5
321,STRONGBOW GOLD CIDER 6PK            ,48,8.99,2
109,UINTA HOP NOSH IPA 6PK CAN          ,48,8.39,4
177,UNIBROUE TERRIBLE 25.4              ,48,9.39,2
64,WEINHARDS PRIVATE RESERVE 12PK      ,48,11.99,2
103,WIDMER HEFEWEIZEN 6PK               ,48,8.99,1
105,WIDMER OMISSION LAGER 6 PK          ,48,9.39,1
106,WIDMER OMISSION PALE 6PK            ,48,9.39,4
104,WIDMER UPHEAVAL IPA 6PK             ,48,8.99,1
286,WORTHY IMPERIAL IPA 22              ,48,5.19,2
241,10 BARREL APOCALYPSE IPA 22         ,49,3.99,1
242,10 BARREL APOCALYPSE IPA 6PK        ,49,9.39,2
244,10 BARREL BREWING PRAY FOR SNOW WINT,49,9.39,3
240,10 BARREL SEASONAL 22               ,49,3.99,4
251,2 TOWNS BAD APPLE CIDER             ,49,6.59,1
252,2 TOWNS CIDER GINJANINJA 6PK        ,49,8.39,4
250,2 TOWNS CRISP APPLE CIDER           ,49,4.69,4
298,21ST AMENDMNT BREW FREE IPA 6PK     ,49,8.49,2
66,ALASKAN AMBER 6PK                   ,49,8.99,3
69,ALASKAN FREERIDE APA 6PK            ,49,8.49,2
74,ALASKAN HOPTHERMIA 4PK              ,49,9.39,1
68,ALASKAN ICY IPA 6PK                 ,49,7.99,5
67,ALASKAN SEASONAL 6PK                ,49,7.99,2
270,AMERICAN BLONDE                     ,49,3.79,2
272,AMERICAN CABOOSE STOUT 22           ,49,3.79,6
273,AMERICAN FLYING MNKY PALE           ,49,3.79,1
335,ANDERSON VALLEY BRBN BRL STOUT      ,49,9.39,6
308,ANGRY ORCHARD CRISP APL 16 CAN      ,49,1.89,4
317,ANGRY ORCHARD CRISP APL 6PK         ,49,8.41857142857143,7
310,ANGRY ORCHARD HOP MAD               ,49,7.99,1
312,ANGRY ORCHARD STONE DRY CIDER 6PK   ,49,8.99,1
231,ANTHEM CHERRY 4 PK                  ,49,11.19,2
287,ATLAS BLKBRY APPLE CIDER            ,49,6.09,1
277,BALEBREAKER TOPCUTTER IPA           ,49,9.49,3
102,BALLAST PT EVEN KEEL IPA 6PK        ,49,9.99,3
101,BALLAST PT SCULPIN 22               ,49,7.99,1
132,BEAR REPUBLIC BLACK STOUT           ,49,4.69,1
131,BEAR REPUBLIC RACER 5 IPA 22        ,49,4.69,1
215,BECKS 24OZ BTL                      ,49,2.39,1
216,BECKS 6-12 BTL                      ,49,8.99,1
248,BELLEVUE BREWING 425 PALE           ,49,4.19,1
75,BITBURGER 4 PK CAN                  ,49,6.99,2
31,BITBURGER 4PK CAN                   ,49,5.33285714285714,7
255,BLACK RAVEN ROTATING IPA            ,49,4.69,7
254,BLACK RAVEN TRICKSTER IPA 22        ,49,4.69,6
2,BLUE MOUNTAIN DRY CIDER 4PK         ,49,10.29,1
113,BLUEMOON 12PK                       ,49,16.99,2
112,BLUEMOON 6PK                        ,49,8.99,5
115,BLUEMOON SEASONAL 6PK               ,49,8.99,1
296,BREAKSIDE WANDERLUST 22             ,49,4.69,3
10,BUD 12PK CAN                        ,49,11.99,2
11,BUD 18PK CAN                        ,49,14.99,4
20,BUD 25OZ CAN                        ,49,2.19,7
3,BUD 6PK 16 OZ CAN                   ,49,7.49,2
27,BUD LIGHT 18-12 BTL                 ,49,17.99,1
18,BUD LIGHT RESEALABLE 8PK            ,49,9.99,3
24,BUD LT 12PK CAN                     ,49,11.99,9
26,BUD LT 18PK CAN                     ,49,16.19,11
21,BUD LT 25 OZ CAN                    ,49,2.19,3
5,BUD LT 6PK 16 OZ CAN                ,49,7.49,4
7,BUD LT 6PK BTL                      ,49,7.49,5
22,BUD LT CHELADA 25 OZ CAN            ,49,3.19,1
14,BUD LT LIME 6PK BTL                 ,49,7.69,1
15,BUD LT PLATINUM 12PK BTL            ,49,13.99,1
16,BUD LT PLATINUM 6PK BTL             ,49,7.69,2
28,BUSCH LT 18/16OZ CANS               ,49,17.79,1
79,CASCADE LAKES HOPSMACK 6PK          ,49,8.89,1
80,CASCADE LAKES PDLBOARD PORTER 6PK   ,49,8.89,1
30,CHELAN HARD CIDER                   ,49,7.49,1
76,CLAUSTHALER NA 6PK                  ,49,6.69,2
326,CONEY ISL HARD ROOT BEER 6PK        ,49,11.99,3
118,COORS 16OZ 6PK CN                   ,49,7.49,2
119,COORS BANQUET 18/12 CAN             ,49,14.99,1
120,COORS BANQUET 9PK ALUMINUM          ,49,12.49,1
124,Coors Light 24-12 Can               ,49,22.69,3
127,COORS LITE 16 OZ                    ,49,1.39,3
126,COORS LT 12PK BTL                   ,49,11.99,5
111,COORS LT 12PK CAN                   ,49,11.99,6
129,COORS LT 16OZ PK CN                 ,49,7.49,6
123,COORS LT 18PK CAN                   ,49,16.2757142857143,7
125,COORS LT 24OZ                       ,49,2.19,7
122,COORS LT 6PK BTL                    ,49,7.49,4
128,COORS LT 9PK ALUM BTL               ,49,12.49,5
192,CORONA 12PK BTL                     ,49,16.99,4
194,CORONA 24OZ BTL                     ,49,2.79,5
191,CORONA 6PK BTL                      ,49,8.89,5
193,CORONA LT 6PK BTL                   ,49,8.89,3
236,CRABBIES GINGER BEER                ,49,3.79,3
288,D'S WICKED BAKED APPLE CIDER        ,49,8.89,1
289,D'S WICKED GREEN APPLE CIDER        ,49,7.49,1
163,DESCHUTES BLK BUTTE PORTER 6PK      ,49,7.99,3
170,DESCHUTES CHAINBRAKER W IPA         ,49,7.99,2
160,DESCHUTES FRESH SQUEEZED IPA 6PK    ,49,10.99,2
161,DESCHUTES INVERSION IPA 6PK         ,49,8.10111111111111,9
166,DESCHUTES MIRRORPND PALE 6PK        ,49,7.99,3
162,DESCHUTES PINEDROP IPA 6PK          ,49,10.99,1
165,DESCHUTES RIVER ALE                 ,49,8.24,4
169,DESCHUTES SEASONAL 6PK              ,49,8.10111111111111,10
92,DOGFISH HEAD 90MIN IPA 4PK          ,49,11.19,2
134,DOS EQUIS AMBER 6PK                 ,49,8.39,1
135,DOS EQUIS LAGER 6PK                 ,49,8.39,1
249,DOUBLE MTN VAPORIZER                ,49,3.29,2
253,ECLIPTIC ORBITER IPA 22             ,49,4.69,2
204,ELYSIAN IMMORTAL IPA  22OZ NR       ,49,4.39,3
205,ELYSIAN IMPORTAL IPA 6PK            ,49,8.92333333333333,12
214,ELYSIAN MANIC IPA SERIES 22         ,49,5.59,3
208,ELYSIAN MENS RM BLACK 22 OZ         ,49,8.39,8
207,ELYSIAN MENSROOM RED 6PK            ,49,8.69,6
210,ELYSIAN SEASONAL 6PK                ,49,8.69,4
212,ELYSIAN SPACE DUST 6PK              ,49,12.19,13
211,ELYSIAN SPACE DUST IPA              ,49,5.59,2
77,FIRESTONE WALKER UNION JACK         ,49,4.99,3
78,FISH TALE BEYOND PALE               ,49,3.79,1
108,FOSTERS LAGER 25.4 CAN              ,49,2.39,13
258,FREMONT INTERURBAN IPA 22           ,49,4.09,1
260,FREMONT IPA 6PK CAN                 ,49,9.49,2
46,FULL SAIL AMBER 6PK                 ,49,7.99,2
45,FULL SAIL IPA 6PK                   ,49,7.99,2
48,FULL SAIL PILSNER 6PK               ,49,7.99,2
43,FULL SAIL SEASONAL 6PK              ,49,7.99,2
294,GIGANTIC IPA 22                     ,49,5.19,1
94,GRATEFUL DEAD AMERICAN BEAUTY IPA   ,49,13.99,1
181,GREAT DIVIDE TITAN IPA 6PK BTL      ,49,10.29,3
234,GUINESS BLONDE 6 PK NR              ,49,8.99,3
233,GUINNESS DRAUGHT 4PK CAN            ,49,8.39,1
232,GUINNESSS DRAUGHT 6PK BTL           ,49,9.39,3
186,HALES MONGOOSE IPAN 6PK CAN         ,49,7.49,1
188,HALES VARIETY 6 PK CAN              ,49,8.39,3
293,HARVESTER IPA 22                    ,49,6.09,1
152,HEINEKEN 6PK BTL                    ,49,8.89,4
180,HOEGAARDEN WHITE 6PK                ,49,9.19,3
280,HOP VALLEY CITRUS MISTRESS 6PK      ,49,9.49,2
54,ICEHOUSE 6PK/16 CAN                 ,49,5.19,2
274,IRON HORSE IRISH DEATH              ,49,4.69,1
184,KONA BIG WAVE GLDN ALE 6PK          ,49,8.99,1
182,KONA CASTAWAY IPA 6PK               ,49,8.99,2
185,KONA ISLAND HOPPER VTY 12PK         ,49,16.99,1
183,KONA LONGBOARD LAGER 6PK            ,49,8.99,2
303,KULSHAN BASTARD KAT IPA 6 PK CAN    ,49,9.39,1
136,LAGUNITAS IPA 6PK                   ,49,8.99,6
137,LAGUNITAS LTL SUMPN 6PK             ,49,9.99,2
60,LEINENKUGEL SEASONAL 6PK            ,49,8.99,3
55,LEINENKUGL SEASONAL SHANDY          ,49,8.99,1
59,LITE 12PK 16FZ                      ,49,11.99,6
56,LITE 16oz ALUM 9PK                  ,49,12.49,1
291,MAUI BIG SWELL IPA 6PK CAN          ,49,12.19,1
9,MICHELOB ULTRA 6/12 OZ NR           ,49,7.69,5
61,MICKEYS MALT LIQ 6PK                ,49,6.49,2
81,MIKES HARDER BLK CHRY 16            ,49,1.79,2
82,MIKES HARDER CRANBRY 16             ,49,1.79,8
88,MIKES HARDER LEMONADE 16            ,49,1.79,10
86,MIKES HARDER STRBRY 16              ,49,1.79,12
89,MIKES HRDR LTD ED 16 CAN            ,49,1.79,9
83,MIKES MANGO PUNCH 6-11.2OZ BTL      ,49,8.99,1
84,MIKES SEASONAL 6PK                  ,49,8.99,1
58,MILLER LITE 12/12 OZ NR             ,49,11.99,1
57,MILLER LITE 18PK CAN                ,49,17.99,2
52,MILLER LITE 24OZ CAN                ,49,2.19,3
200,MODELO ESPECIAL 6PK                 ,49,8.89,1
155,NEW BELGIUM FAT TIRE AMBER 12-12 BTL,49,16.99,2
154,NEW BELGIUM FAT TIRE AMBER 6PK      ,49,8.99,5
159,NEW BELGIUM RAMPANT 6PK             ,49,8.99,3
158,NEW BELGIUM SEASONAL 6PK            ,49,8.99,2
156,NEW BELGIUM TRIPPEL 6/12 OZ         ,49,8.99,1
327,NINKASI DOMINATION 22OZ             ,49,3.99,3
328,NINKASI SEASONAL                    ,49,3.99,6
330,NINKASI SEASONAL 6PK                ,49,9.99,3
329,NINKASI TTL DOM IPA 6PK             ,49,9.39,3
99,NO LI EMPIRE 8 SESSION IPA 22       ,49,4.69,1
337,NOT YOUR FATHERS ROOT BEER 6PK      ,49,11.99,3
238,ODIN THORS EQUINOX 22               ,49,6.09,2
6,ODOULS 6PK BTL                      ,49,6.49,4
142,OLD RASPUTIN STOUT 4/12 OZ          ,49,8.39,3
42,PABST 12PK                          ,49,9.99,4
40,PABST 16 OZ 6PK                     ,49,5.99,2
41,PABST 18PK                          ,49,13.99,2
189,PACIFICO 6PK                        ,49,8.89,4
98,PELICAN TSUNAMI STOUT               ,49,4.69,2
301,pFRIEM PILSNER                      ,49,3.79,3
302,PFRIEM SEASONAL 16.9                ,49,3.79,5
144,PIKE 5X STOUT 22                    ,49,4.69,2
148,PIKE IPA 6PK                        ,49,8.29,3
150,PIKE KILTLIFTER 6PK                 ,49,7.99,2
145,PIKES MONKS UNCLE TRIPEL 22         ,49,4.69,4
341,PORTLAND BREWING SEASONAL           ,49,3.79,3
176,PYRAMID OUTBURST IMP IPA 12PK       ,49,16.99,1
174,PYRAMID SEASONAL 22 OZ              ,49,3.79,5
172,PYRAMID SEASONAL 6PK                ,49,8.27571428571428,7
173,PYRAMIND APRICOT 6PK                ,49,8.99,2
171,PYRAMIND HEFEWEIZEN 6PK             ,49,8.74,4
139,RAINIER 16OZ 6PK CANS               ,49,5.99,4
140,RAINIER 18PK CANS                   ,49,13.99,5
245,RAMBLING ROUTE CIDER 4PK            ,49,9.39,5
36,RED HOOK SEASONAL                   ,49,8.49,2
34,REDHOOK AUDIBLE ALE 6PK             ,49,8.49,1
32,REDHOOK ESB 12/12 OZ BTL            ,49,15.99,2
37,REDHOOK ESB 6PK                     ,49,8.49,1
35,REDHOOK LONGHAMMER IPA 6PK          ,49,8.49,2
33,REDHOOK VTY 12PK                    ,49,15.99,8
265,REUBENS CRIKEY IPA 22               ,49,4.69,2
264,REUBENS ROBUST PORTER 22            ,49,4.69,2
338,ROGUE BRUTAL BITTER                 ,49,11.19,1
340,ROGUE DEAD GUY ALE 6PK              ,49,11.19,1
339,ROGUE FARMS 7 HOP IPA 22            ,49,6.29,2
110,ROLLING ROCK 6PK 16 CAN             ,49,5.79,1
316,SAM ADAMS SEASONAL 6PK              ,49,8.99,2
319,SAPPORO CAN                         ,49,3.29,4
263,SCUTTLEBUTT SEASONAL 6PK BTL        ,49,7.99,2
47,SESSION IPA 12PK                    ,49,12.99,2
224,SIERRA  NEVADA SEASONAL 6PK         ,49,8.99,9
226,SIERRA NEV PALE ALE 12PK            ,49,16.99,3
227,SIERRA NEV PALE ALE 6PK             ,49,8.99,3
225,SIERRA NEV TORPEDO 6PK              ,49,8.99,4
229,SIERRA NEVADA NOONER PILSNER        ,49,8.99,1
223,SIERRA NEVADA VTY 12PK              ,49,16.99,2
202,SILVER CITY SEASONAL                ,49,8.39,3
218,SNOQUALMIE COPPERHEAD PALE          ,49,4.69,13
221,SNOQUALMIE FALLS SEASONAL           ,49,4.69,12
222,SNOQUALMIE LIMITED RELEASE 22       ,49,6.09,3
220,SNOQUALMIE STEAM PORTER             ,49,4.69,2
219,SNOQUALMIE WILDCAT IPA 22OZ BTL     ,49,4.69,6
179,STELLA ARTOIS 12PK BTL              ,49,16.99,1
178,STELLA ARTOIS 6PK BTL               ,49,9.19,8
19,STELLA CIDRE 6 PK                   ,49,9.19,1
91,STONE ARROGANT BASTARD 22           ,49,4.69,2
90,STONE RUINATION IPA 22              ,49,5.59,1
321,STRONGBOW GOLD CIDER 6PK            ,49,8.99,3
268,TWO BEERS EVO IPA 6PK CAN           ,49,9.39,1
269,TWO BEERS IMMERSION AMBER CANS      ,49,9.49,2
109,UINTA HOP NOSH IPA 6PK CAN          ,49,8.39,5
177,UNIBROUE TERRIBLE 25.4              ,49,9.39,2
64,WEINHARDS PRIVATE RESERVE 12PK      ,49,11.99,3
103,WIDMER HEFEWEIZEN 6PK               ,49,8.99,1
106,WIDMER OMISSION PALE 6PK            ,49,9.39,4
104,WIDMER UPHEAVAL IPA 6PK             ,49,8.99,2
1,WOODCHUCK GUMPTION 6PK              ,49,8.99,2
286,WORTHY IMPERIAL IPA 22              ,49,5.19,2
241,10 BARREL APOCALYPSE IPA 22         ,50,3.99,6
244,10 BARREL BREWING PRAY FOR SNOW WINT,50,9.39,1
240,10 BARREL SEASONAL 22               ,50,3.99,3
251,2 TOWNS BAD APPLE CIDER             ,50,6.59,3
250,2 TOWNS CRISP APPLE CIDER           ,50,4.69,1
66,ALASKAN AMBER 6PK                   ,50,8.79,5
68,ALASKAN ICY IPA 6PK                 ,50,8.49,2
67,ALASKAN SEASONAL 6PK                ,50,7.99,1
272,AMERICAN CABOOSE STOUT 22           ,50,3.79,6
273,AMERICAN FLYING MNKY PALE           ,50,3.79,1
335,ANDERSON VALLEY BRBN BRL STOUT      ,50,9.39,5
318,ANGRY ORCH GINGER APL 6PK           ,50,8.49,2
309,ANGRY ORCH GREEN APPLE 6PK          ,50,8.99,1
306,ANGRY ORCHARD CRISP APL 12PK        ,50,14.99,1
317,ANGRY ORCHARD CRISP APL 6PK         ,50,7.99,3
311,ANGRY ORCHARD GREEN APPLE           ,50,1.89,1
307,ANGRY ORCHARD SEASONAL 6PK          ,50,8.99,1
304,ANGRY ORCHARD VTY 12PK              ,50,15.99,2
287,ATLAS BLKBRY APPLE CIDER            ,50,6.09,3
277,BALEBREAKER TOPCUTTER IPA           ,50,9.49,4
101,BALLAST PT SCULPIN 22               ,50,7.99,4
133,BEAR RACER 5 IPA                    ,50,11.19,1
132,BEAR REPUBLIC BLACK STOUT           ,50,4.69,1
131,BEAR REPUBLIC RACER 5 IPA 22        ,50,4.69,3
215,BECKS 24OZ BTL                      ,50,2.39,11
216,BECKS 6-12 BTL                      ,50,8.99,2
331,BEERS OF MEXICO VTY 12PK            ,50,15.99,1
75,BITBURGER 4 PK CAN                  ,50,6.99,5
31,BITBURGER 4PK CAN                   ,50,5.09,6
255,BLACK RAVEN ROTATING IPA            ,50,4.69,3
254,BLACK RAVEN TRICKSTER IPA 22        ,50,4.69,6
2,BLUE MOUNTAIN DRY CIDER 4PK         ,50,10.29,1
113,BLUEMOON 12PK                       ,50,16.99,1
112,BLUEMOON 6PK                        ,50,8.99,6
115,BLUEMOON SEASONAL 6PK               ,50,8.99,2
